Date_Time,pH,Amps,Cond,Temp,Heater_Status,Alk_Dose,Alk_Time,Cal_Dose,Cal_Time,Alkalinity,Calcium,Mag,SG,Nitrate,Clean_Powerheads,Clean_AC70,Phosphate
8/22/2016 19:45,7.9,1.4,33.7,78.4,ON,,,,,,,,,,,,
8/22/2016 19:50,7.89,1.3,33.7,78.5,ON,,,,,,,,,,,,
8/22/2016 19:55,7.89,1.4,33.8,78.6,ON,,,,,,,,,,,,
8/22/2016 20:00,7.88,0.9,33.8,78.7,ON,,,,,,,,,,,,
8/22/2016 20:05,7.94,1.3,33.8,78.7,ON,,,,,,,,,,,,
8/22/2016 20:10,7.94,1.4,33.8,78.8,ON,,,,,,,,,,,,
8/22/2016 20:15,7.93,1.3,33.9,78.9,ON,,,,,,,,,,,,
8/22/2016 20:20,7.92,1.2,34,79,ON,,,,,,,,,,,,
8/22/2016 20:20,,,,,OFF,,,,,,,,,,,,
8/22/2016 20:25,7.92,0.5,34,79.1,OFF,,,,,,,,,,,,
8/22/2016 20:30,7.94,0.2,33.8,79.1,OFF,,,,,,,,,,,,
8/22/2016 20:35,7.92,0.2,33.8,79,OFF,,,,,,,,,,,,
8/22/2016 20:40,7.94,0.4,33.7,78.6,OFF,,,,,,,,,,,,
8/22/2016 20:45,8.06,0.4,33.6,78.3,OFF,,,,,,,,,,,,
8/22/2016 20:50,8.04,0.5,33.6,78.2,OFF,,,,,,,,,,,,
8/22/2016 20:55,8.04,0.5,33.5,78.1,OFF,,,,,,,,,,,,
8/22/2016 20:55,,,,,ON,,,,,,,,,,,,
8/22/2016 21:00,8.1,1.3,33.5,78,ON,,,,,,,,,,,,
8/22/2016 21:05,8.08,1.3,33.4,78,ON,,,,,,,,,,,,
8/22/2016 21:10,8.08,1.1,33.5,78.1,ON,,,,,,,,,,,,
8/22/2016 21:15,8.07,1.2,33.5,78.2,ON,,,,,,,,,,,,
8/22/2016 21:20,8.06,1.3,33.6,78.2,ON,,,,,,,,,,,,
8/22/2016 21:25,8.06,1.3,33.6,78.5,ON,,,,,,,,,,,,
8/22/2016 21:30,8.05,1.3,33.7,78.5,ON,,,,,,,,,,,,
8/22/2016 21:35,8.04,1.3,33.8,78.6,ON,,,,,,,,,,,,
8/22/2016 21:40,8.04,1.3,33.8,78.7,ON,,,,,,,,,,,,
8/22/2016 21:45,8.03,1.4,33.8,78.8,ON,,,,,,,,,,,,
8/22/2016 21:50,8.02,1.4,33.8,78.9,ON,,,,,,,,,,,,
8/22/2016 21:52,,,,,OFF,,,,,,,,,,,,
8/22/2016 21:55,8.02,0.7,33.8,79,OFF,,,,,,,,,,,,
8/22/2016 22:00,8,0.6,33.8,79.1,OFF,,,,,,,,,,,,
8/22/2016 22:05,7.99,0.6,33.8,78.9,OFF,,,,,,,,,,,,
8/22/2016 22:10,7.99,0.6,33.8,78.8,OFF,,,,,,,,,,,,
8/22/2016 22:15,7.98,0.6,33.8,78.7,OFF,,,,,,,,,,,,
8/22/2016 22:20,7.98,0.6,33.6,78.6,OFF,,,,,,,,,,,,
8/22/2016 22:25,7.97,0.6,33.6,78.5,OFF,,,,,,,,,,,,
8/22/2016 22:30,7.97,0.5,33.5,78.4,OFF,,,,,,,,,,,,
8/22/2016 22:35,7.96,0.6,33.5,78.3,OFF,,,,,,,,,,,,
8/22/2016 22:40,7.95,0.6,33.5,78.2,OFF,,,,,,,,,,,,
8/22/2016 22:43,,,,,ON,,,,,,,,,,,,
8/22/2016 22:45,7.95,1.4,33.4,78.1,ON,,,,,,,,,,,,
8/22/2016 22:50,7.95,1.2,33.4,78.1,ON,,,,,,,,,,,,
8/22/2016 22:55,7.94,1.2,33.5,78.1,ON,,,,,,,,,,,,
8/22/2016 23:00,7.93,1.3,33.6,78.4,ON,,,,,,,,,,,,
8/22/2016 23:05,7.93,1.3,33.7,78.5,ON,,,,,,,,,,,,
8/22/2016 23:10,7.92,1.4,33.7,78.6,ON,,,,,,,,,,,,
8/22/2016 23:15,7.92,1.3,33.8,78.7,ON,,,,,,,,,,,,
8/22/2016 23:20,7.91,1.4,33.8,78.8,ON,,,,,,,,,,,,
8/22/2016 23:25,7.91,1.3,33.8,78.9,ON,,,,,,,,,,,,
8/22/2016 23:28,,,,,OFF,,,,,,,,,,,,
8/22/2016 23:30,7.9,0.7,33.9,79,OFF,,,,,,,,,,,,
8/22/2016 23:35,7.9,0.6,33.9,79,OFF,,,,,,,,,,,,
8/22/2016 23:40,7.89,0.5,33.8,79,OFF,,,,,,,,,,,,
8/22/2016 23:45,7.89,0.6,33.7,78.9,OFF,,,,,,,,,,,,
8/22/2016 23:50,7.89,0.6,33.7,78.8,OFF,,,,,,,,,,,,
8/22/2016 23:55,7.88,0.7,33.7,78.7,OFF,,,,,,,,,,,,
8/23/2016 0:00,7.88,0.6,33.6,78.6,OFF,,,,,,,,,,,,
8/23/2016 0:05,7.87,0.7,33.5,78.5,OFF,,,,,,,,,,,,
8/23/2016 0:10,7.87,0.6,33.5,78.4,OFF,,,,,,,,,,,,
8/23/2016 0:15,7.87,0.7,33.5,78.3,OFF,,,,,,,,,,,,
8/23/2016 0:20,7.86,0.7,33.5,78.2,OFF,,,,,,,,,,,,
8/23/2016 0:23,,,,,ON,,,,,,,,,,,,
8/23/2016 0:25,7.86,1.4,33.4,78,ON,,,,,,,,,,,,
8/23/2016 0:30,7.85,1.2,33.4,78,ON,,,,,,,,,,,,
8/23/2016 0:35,7.85,1.3,33.5,78,ON,,,,,,,,,,,,
8/23/2016 0:40,7.85,1.3,33.6,78.2,ON,,,,,,,,,,,,
8/23/2016 0:45,7.84,1.4,33.6,78.4,ON,,,,,,,,,,,,
8/23/2016 0:50,7.84,1.3,33.7,78.6,ON,,,,,,,,,,,,
8/23/2016 0:55,7.83,1.4,33.8,78.7,ON,,,,,,,,,,,,
8/23/2016 1:00,7.83,1.3,33.8,78.8,ON,,,,,,,,,,,,
8/23/2016 1:05,7.83,1.2,33.9,78.9,ON,,,,,,,,,,,,
8/23/2016 1:08,,,,,OFF,,,,,,,,,,,,
8/23/2016 1:10,7.82,0.6,34,79.1,OFF,,,,,,,,,,,,
8/23/2016 1:15,7.82,0.7,33.9,79.1,OFF,,,,,,,,,,,,
8/23/2016 1:20,7.81,0.6,33.8,79,OFF,,,,,,,,,,,,
8/23/2016 1:25,7.81,0.7,33.8,78.9,OFF,,,,,,,,,,,,
8/23/2016 1:30,7.81,0.7,33.7,78.8,OFF,,,,,,,,,,,,
8/23/2016 1:35,7.81,0.7,33.7,78.7,OFF,,,,,,,,,,,,
8/23/2016 1:40,7.8,0.6,33.7,78.7,OFF,,,,,,,,,,,,
8/23/2016 1:45,7.8,0.6,33.6,78.6,OFF,,,,,,,,,,,,
8/23/2016 1:50,7.8,0.7,33.6,78.5,OFF,,,,,,,,,,,,
8/23/2016 1:55,7.8,0.6,33.5,78.4,OFF,,,,,,,,,,,,
8/23/2016 2:00,7.79,0.7,33.5,78.2,OFF,,,,,,,,,,,,
8/23/2016 2:03,,,,,ON,,,,,,,,,,,,
8/23/2016 2:05,7.79,1.3,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 2:10,7.79,1.4,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 2:15,7.79,1.1,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 2:20,7.78,1.4,33.7,78.4,ON,,,,,,,,,,,,
8/23/2016 2:25,7.78,1.4,33.7,78.5,ON,,,,,,,,,,,,
8/23/2016 2:30,7.78,1.3,33.8,78.6,ON,,,,,,,,,,,,
8/23/2016 2:31,,,,,ON,ON,105,,,,,,,,,,
8/23/2016 2:33,,,,,ON,OFF,,,,,,,,,,,
8/23/2016 2:35,7.82,1.2,33.8,78.7,ON,,,,,,,,,,,,
8/23/2016 2:40,7.83,1.3,33.9,78.9,ON,,,,,,,,,,,,
8/23/2016 2:44,,,,,OFF,,,,,,,,,,,,
8/23/2016 2:45,7.83,0.6,33.9,79,OFF,,,,,,,,,,,,
8/23/2016 2:50,7.83,0.7,34,79,OFF,,,,,,,,,,,,
8/23/2016 2:55,7.81,0.7,33.9,79,OFF,,,,,,,,,,,,
8/23/2016 3:00,7.81,0.6,33.8,79,OFF,,,,,,,,,,,,
8/23/2016 3:05,7.81,0.6,33.8,78.8,OFF,,,,,,,,,,,,
8/23/2016 3:10,7.8,0.7,33.8,78.8,OFF,,,,,,,,,,,,
8/23/2016 3:15,7.8,0.7,33.8,78.7,OFF,,,,,,,,,,,,
8/23/2016 3:20,7.8,0.6,33.8,78.6,OFF,,,,,,,,,,,,
8/23/2016 3:25,7.8,0.6,33.6,78.4,OFF,,,,,,,,,,,,
8/23/2016 3:30,7.79,0.6,33.6,78.3,OFF,,,,,,,,,,,,
8/23/2016 3:32,,,,,OFF,ON,105,,,,,,,,,,
8/23/2016 3:33,,,,,OFF,OFF,,,,,,,,,,,
8/23/2016 3:35,7.84,0.7,33.5,78.2,OFF,,,,,,,,,,,,
8/23/2016 3:39,,,,,ON,,,,,,,,,,,,
8/23/2016 3:40,7.85,1.4,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 3:45,7.85,1.3,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 3:50,7.85,1.4,33.6,78.1,ON,,,,,,,,,,,,
8/23/2016 3:55,7.85,1.3,33.7,78.4,ON,,,,,,,,,,,,
8/23/2016 4:00,7.83,1.4,33.8,78.5,ON,,,,,,,,,,,,
8/23/2016 4:05,7.83,1.4,33.8,78.7,ON,,,,,,,,,,,,
8/23/2016 4:10,7.83,1.2,33.8,78.8,ON,,,,,,,,,,,,
8/23/2016 4:15,7.82,1.3,33.9,78.9,ON,,,,,,,,,,,,
8/23/2016 4:19,,,,,OFF,,,,,,,,,,,,
8/23/2016 4:20,7.82,0.7,34,79,OFF,,,,,,,,,,,,
8/23/2016 4:25,7.81,0.6,34,79.1,OFF,,,,,,,,,,,,
8/23/2016 4:30,7.81,0.6,33.8,79.1,OFF,,,,,,,,,,,,
8/23/2016 4:35,7.81,0.6,33.8,79,OFF,,,,,,,,,,,,
8/23/2016 4:40,7.8,0.6,33.8,78.9,OFF,,,,,,,,,,,,
8/23/2016 4:45,7.8,0.7,33.7,78.8,OFF,,,,,,,,,,,,
8/23/2016 4:50,7.8,0.6,33.7,78.7,OFF,,,,,,,,,,,,
8/23/2016 4:55,7.8,0.6,33.7,78.6,OFF,,,,,,,,,,,,
8/23/2016 5:00,7.79,0.6,33.7,78.5,OFF,,,,,,,,,,,,
8/23/2016 5:05,7.79,0.6,33.6,78.4,OFF,,,,,,,,,,,,
8/23/2016 5:10,7.79,0.7,33.5,78.3,OFF,,,,,,,,,,,,
8/23/2016 5:15,7.79,0.7,33.5,78.3,OFF,,,,,,,,,,,,
8/23/2016 5:20,7.78,0.7,33.5,78.2,OFF,,,,,,,,,,,,
8/23/2016 5:23,,,,,ON,,,,,,,,,,,,
8/23/2016 5:25,7.78,1.4,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 5:30,7.78,1.4,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 5:35,7.77,1.3,33.6,78.2,ON,,,,,,,,,,,,
8/23/2016 5:40,7.77,1.3,33.7,78.3,ON,,,,,,,,,,,,
8/23/2016 5:45,7.77,1.2,33.7,78.4,ON,,,,,,,,,,,,
8/23/2016 5:50,7.77,1.4,33.8,78.6,ON,,,,,,,,,,,,
8/23/2016 5:55,7.76,1.4,33.8,78.7,ON,,,,,,,,,,,,
8/23/2016 6:00,7.76,1.4,33.9,78.8,ON,,,,,,,,,,,,
8/23/2016 6:05,7.76,1.4,34,79,ON,,,,,,,,,,,,
8/23/2016 6:06,,,,,OFF,,,,,,,,,,,,
8/23/2016 6:10,7.75,0.6,34.1,79.1,OFF,,,,,,,,,,,,
8/23/2016 6:15,7.75,0.6,34,79.1,OFF,,,,,,,,,,,,
8/23/2016 6:20,7.75,0.6,33.9,78.9,OFF,,,,,,,,,,,,
8/23/2016 6:25,7.75,0.5,33.9,78.8,OFF,,,,,,,,,,,,
8/23/2016 6:30,7.74,0.5,33.8,78.7,OFF,,,,,,,,,,,,
8/23/2016 6:35,7.74,0.5,33.8,78.6,OFF,,,,,,,,,,,,
8/23/2016 6:40,7.74,0.5,33.7,78.5,OFF,,,,,,,,,,,,
8/23/2016 6:45,7.74,0.6,33.7,78.5,OFF,,,,,,,,,,,,
8/23/2016 6:50,7.72,0.6,33.7,78.4,OFF,,,,,,,,,,,,
8/23/2016 6:55,7.72,0.6,33.6,78.3,OFF,,,,,,,,,,,,
8/23/2016 7:00,7.72,0.6,33.6,78.3,OFF,,,,,,,,,,,,
8/23/2016 7:05,7.72,0.5,33.5,78.2,OFF,,,,,,,,,,,,
8/23/2016 7:08,,,,,ON,,,,,,,,,,,,
8/23/2016 7:10,7.72,1.1,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 7:15,7.71,1.4,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 7:20,7.71,1.4,33.6,78.2,ON,,,,,,,,,,,,
8/23/2016 7:25,7.71,1.4,33.7,78.3,ON,,,,,,,,,,,,
8/23/2016 7:30,7.71,1.3,33.8,78.4,ON,,,,,,,,,,,,
8/23/2016 7:35,7.71,1.4,33.8,78.7,ON,,,,,,,,,,,,
8/23/2016 7:40,7.7,1.4,33.9,78.8,ON,,,,,,,,,,,,
8/23/2016 7:45,7.7,1.2,33.9,78.9,ON,,,,,,,,,,,,
8/23/2016 7:48,,,,,OFF,,,,,,,,,,,,
8/23/2016 7:50,7.7,0.5,34,79,OFF,,,,,,,,,,,,
8/23/2016 7:55,7.7,0.5,34,79.1,OFF,,,,,,,,,,,,
8/23/2016 8:00,7.69,0.6,33.9,79.1,OFF,,,,,,,,,,,,
8/23/2016 8:05,7.69,0.6,33.8,79,OFF,,,,,,,,,,,,
8/23/2016 8:10,7.69,0.6,33.8,78.9,OFF,,,,,,,,,,,,
8/23/2016 8:15,7.69,0.5,33.8,78.8,OFF,,,,,,,,,,,,
8/23/2016 8:20,7.68,0.5,33.8,78.7,OFF,,,,,,,,,,,,
8/23/2016 8:25,7.68,0.5,33.8,78.5,OFF,,,,,,,,,,,,
8/23/2016 8:30,7.68,0.6,33.8,78.5,OFF,,,,,,,,,,,,
8/23/2016 8:35,7.68,0.6,33.8,78.4,OFF,,,,,,,,,,,,
8/23/2016 8:40,7.67,0.5,33.6,78.3,OFF,,,,,,,,,,,,
8/23/2016 8:45,7.67,0.5,33.6,78.2,OFF,,,,,,,,,,,,
8/23/2016 8:50,7.67,0.5,33.5,78.2,OFF,,,,,,,,,,,,
8/23/2016 8:52,,,,,ON,,,,,,,,,,,,
8/23/2016 8:55,7.67,1.3,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 9:00,7.67,1.3,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 9:05,7.72,1.3,33.7,78.2,ON,,,,,,,,,,,,
8/23/2016 9:10,7.72,1.4,33.8,78.4,ON,,,,,,,,,,,,
8/23/2016 9:15,7.72,1.4,33.8,78.5,ON,,,,,,,,,,,,
8/23/2016 9:20,7.71,1,33.8,78.6,ON,,,,,,,,,,,,
8/23/2016 9:25,7.71,1.3,33.9,78.8,ON,,,,,,,,,,,,
8/23/2016 9:30,7.71,1.2,34,79,ON,,,,,,,,,,,,
8/23/2016 9:30,,,,,OFF,,,,,,,,,,,,
8/23/2016 9:35,7.71,0.6,34,79.1,OFF,,,,,,,,,,,,
8/23/2016 9:40,7.7,0.6,34,79.1,OFF,,,ON,100,,,,,,,,
8/23/2016 9:41,,,,,OFF,,,OFF,,,,,,,,,
8/23/2016 9:45,7.7,0.5,33.9,79,OFF,,,,,,,,,,,,
8/23/2016 9:50,7.7,0.6,33.9,78.9,OFF,,,,,,,,,,,,
8/23/2016 9:55,7.7,0.6,33.8,78.9,OFF,,,,,,,,,,,,
8/23/2016 10:00,7.7,0.6,33.8,78.8,OFF,,,,,,,,,,,,
8/23/2016 10:05,7.69,0.5,33.8,78.7,OFF,,,,,,,,,,,,
8/23/2016 10:10,7.69,0.5,33.8,78.6,OFF,,,,,,,,,,,,
8/23/2016 10:15,7.69,0.5,33.8,78.6,OFF,,,,,,,,,,,,
8/23/2016 10:20,7.69,0.5,33.8,78.5,OFF,,,,,,,,,,,,
8/23/2016 10:25,7.76,0.5,33.6,78.3,OFF,,,,,,,,,,,,
8/23/2016 10:30,7.76,0.5,33.6,78.2,OFF,,,,,,,,,,,,
8/23/2016 10:35,7.76,0.5,33.5,78.1,OFF,,,,,,,,,,,,
8/23/2016 10:35,,,,,ON,,,,,,,,,,,,
8/23/2016 10:40,7.76,1.3,33.5,78.1,ON,,,ON,100,,,,,,,,
8/23/2016 10:41,,,,,ON,,,OFF,,,,,,,,,
8/23/2016 10:45,7.74,1.4,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 10:50,7.74,1.2,33.7,78.2,ON,,,,,,,,,,,,
8/23/2016 10:55,7.74,1.2,33.7,78.3,ON,,,,,,,,,,,,
8/23/2016 11:00,7.74,1.3,33.8,78.4,ON,,,,,,,,,,,,
8/23/2016 11:05,7.74,1.4,33.8,78.5,ON,,,,,,,,,,,,
8/23/2016 11:10,7.74,1.1,33.9,78.7,ON,,,,,,,,,,,,
8/23/2016 11:15,7.73,1.4,33.9,78.8,ON,,,,,,,,,,,,
8/23/2016 11:20,7.73,1.2,34,78.9,ON,,,,,,,,,,,,
8/23/2016 11:22,,,,,OFF,,,,,,,,,,,,
8/23/2016 11:25,7.73,0.5,34.1,79,OFF,,,,,,,,,,,,
8/23/2016 11:30,7.73,0.5,33.9,79,OFF,,,,,,,,,,,,
8/23/2016 11:35,7.73,0.5,33.8,79,OFF,,,,,,,,,,,,
8/23/2016 11:40,7.73,0.5,33.8,78.9,OFF,,,,,,,,,,,,
8/23/2016 11:45,7.81,0.5,33.8,78.8,OFF,,,,,,,,,,,,
8/23/2016 11:50,7.81,0.6,33.7,78.6,OFF,,,,,,,,,,,,
8/23/2016 11:55,7.79,0.6,33.7,78.5,OFF,,,,,,,,,,,,
8/23/2016 12:00,7.79,0.5,33.6,78.4,OFF,,,,,,,,,,,,
8/23/2016 12:05,7.79,0.5,33.6,78.3,OFF,,,,,,,,,,,,
8/23/2016 12:10,7.79,0.6,33.5,78.2,OFF,,,,,,,,,,,,
8/23/2016 12:14,,,,,ON,,,,,,,,,,,,
8/23/2016 12:15,7.78,1.3,33.5,78,ON,,,,,,,,,,,,
8/23/2016 12:20,7.78,1.3,33.5,77.9,ON,,,,,,,,,,,,
8/23/2016 12:25,7.78,1.1,33.5,77.9,ON,,,,,,,,,,,,
8/23/2016 12:30,7.78,1.2,33.6,78,ON,,,,,,,,,,,,
8/23/2016 12:35,7.77,1.2,33.7,78.1,ON,,,,,,,,,,,,
8/23/2016 12:40,7.77,1.4,33.7,78.2,ON,,,,,,,,,,,,
8/23/2016 12:45,7.77,1.3,33.8,78.4,ON,,,,,,,,,,,,
8/23/2016 12:50,7.77,1.3,33.8,78.5,ON,,,,,,,,,,,,
8/23/2016 12:55,7.77,1.2,33.9,78.6,ON,,,,,,,,,,,,
8/23/2016 13:00,7.77,1.4,33.9,78.8,ON,,,,,,,,,,,,
8/23/2016 13:05,7.76,1.2,34,79,ON,,,,,,,,,,,,
8/23/2016 13:06,,,,,OFF,,,,,,,,,,,,
8/23/2016 13:10,7.76,0.6,34.1,79.1,OFF,,,,,,,,,,,,
8/23/2016 13:15,7.76,0.6,34,79.1,OFF,,,,,,,,,,,,
8/23/2016 13:20,7.84,0.5,33.9,79,OFF,,,,,,,,,,,,
8/23/2016 13:25,7.84,0.5,33.9,78.9,OFF,,,,,,,,,,,,
8/23/2016 13:30,7.84,0.5,33.8,78.8,OFF,,,,,,,,,,,,
8/23/2016 13:35,7.84,0.6,33.7,78.7,OFF,,,,,,,,,,,,
8/23/2016 13:40,7.82,0.6,33.7,78.6,OFF,,,,,,,,,,,,
8/23/2016 13:45,7.82,0.5,33.7,78.5,OFF,,,,,,,,,,,,
8/23/2016 13:50,7.82,0.6,33.7,78.5,OFF,,,,,,,,,,,,
8/23/2016 13:55,7.82,0.6,33.6,78.4,OFF,,,,,,,,,,,,
8/23/2016 14:00,7.81,0.5,33.6,78.3,OFF,,,,,,,,,,,,
8/23/2016 14:05,7.81,0.5,33.5,78.2,OFF,,,,,,,,,,,,
8/23/2016 14:10,7.81,0.5,33.5,78.1,OFF,,,,,,,,,,,,
8/23/2016 14:11,,,,,ON,,,,,,,,,,,,
8/23/2016 14:15,7.81,1.3,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 14:20,7.8,1.2,33.6,78.1,ON,,,,,,,,,,,,
8/23/2016 14:25,7.8,1.2,33.6,78.1,ON,,,,,,,,,,,,
8/23/2016 14:30,7.8,1.4,33.7,78.2,ON,,,,,,,,,,,,
8/23/2016 14:35,7.8,1.3,33.8,78.4,ON,,,,,,,,,,,,
8/23/2016 14:40,7.8,1.1,33.8,78.5,ON,,,,,,,,,,,,
8/23/2016 14:45,7.8,1.3,33.8,78.6,ON,,,,,,,,,,,,
8/23/2016 14:50,7.79,1.3,33.8,78.7,ON,,,,,,,,,,,,
8/23/2016 14:55,7.79,1.3,33.9,78.8,ON,,,,,,,,,,,,
8/23/2016 15:00,7.83,1.3,33.9,78.9,ON,,,,,,,,,,,,
8/23/2016 15:05,7.85,1.3,33.9,78.9,ON,,,,,,,,,,,,
8/23/2016 15:07,,,,,OFF,,,,,,,,,,,,
8/23/2016 15:10,7.85,0.5,34,79,OFF,,,,,,,,,,,,
8/23/2016 15:15,7.85,0.5,33.9,79,OFF,,,,,,,,,,,,
8/23/2016 15:20,7.85,0.5,33.9,79,OFF,,,,,,,,,,,,
8/23/2016 15:25,7.85,0.5,33.8,78.9,OFF,,,,,,,,,,,,
8/23/2016 15:30,7.85,0.4,33.8,78.8,OFF,,,,,,,,,,,,
8/23/2016 15:35,7.85,0.5,33.7,78.7,OFF,,,,,,,,,,,,
8/23/2016 15:40,7.83,0.4,33.7,78.6,OFF,,,,,,,,,,,,
8/23/2016 15:45,7.83,0.5,33.7,78.5,OFF,,,,,,,,,,,,
8/23/2016 15:50,7.83,0.5,33.6,78.2,OFF,,,,,,,,,,,,
8/23/2016 15:55,7.83,0.4,33.5,78.1,OFF,,,,,,,,,,,,
8/23/2016 15:56,,,,,ON,,,,,,,,,,,,
8/23/2016 16:00,7.82,1.2,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 16:05,7.82,1.2,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 16:10,7.82,1.3,33.7,78.1,ON,,,,,,,,,,,,
8/23/2016 16:15,7.82,1.3,33.7,78.2,ON,,,,,,,,,,,,
8/23/2016 16:20,7.82,1.4,33.8,78.4,ON,,,,,,,,,,,,
8/23/2016 16:25,7.89,1.2,33.8,78.5,ON,,,,,,,,,,,,
8/23/2016 16:30,7.89,1.3,33.8,78.6,ON,,,,,,,,,,,,
8/23/2016 16:35,7.89,1.2,33.8,78.7,ON,,,,,,,,,,,,
8/23/2016 16:40,7.88,1.3,33.9,78.8,ON,,,,,,,,,,,,
8/23/2016 16:45,7.88,1.3,33.9,78.9,ON,,,,,,,,,,,,
8/23/2016 16:50,7.86,1.4,33.9,79,ON,,,,,,,,,,,,
8/23/2016 16:50,,,,,OFF,,,,,,,,,,,,
8/23/2016 16:55,7.86,0.4,33.9,79,OFF,,,,,,,,,,,,
8/23/2016 17:00,7.86,0.4,33.9,79,OFF,,,,,,,,,,,,
8/23/2016 17:05,7.85,0.4,33.9,78.9,OFF,,,,,,,,,,,,
8/23/2016 17:10,7.85,0.5,33.8,78.8,OFF,,,,,,,,,,,,
8/23/2016 17:15,7.85,0.4,33.7,78.5,OFF,,,,,,,,,,,,
8/23/2016 17:20,7.85,0.4,33.7,78.4,OFF,,,,,,,,,,,,
8/23/2016 17:25,7.84,0.3,33.7,78.3,OFF,,,,,,,,,,,,
8/23/2016 17:30,7.84,0.4,33.6,78.2,OFF,,,,,,,,,,,,
8/23/2016 17:34,,,,,ON,,,,,,,,,,,,
8/23/2016 17:35,7.84,1.3,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 17:40,7.84,1.2,33.5,78,ON,,,,,,,,,,,,
8/23/2016 17:45,7.84,1.1,33.5,78,ON,,,,,,,,,,,,
8/23/2016 17:50,7.83,1.1,33.7,78.1,ON,,,,,,,,,,,,
8/23/2016 17:55,7.89,1.2,33.7,78.3,ON,,,,,,,,,,,,
8/23/2016 18:00,7.89,1.4,33.8,78.4,ON,,,,,,,,,,,,
8/23/2016 18:05,7.88,1.3,33.8,78.5,ON,,,,,,,,,,,,
8/23/2016 18:10,7.88,1.3,33.8,78.6,ON,,,,,,,,,,,,
8/23/2016 18:15,7.87,1.4,33.9,78.7,ON,,,,,,,,,,,,
8/23/2016 18:20,7.87,1.3,33.9,78.8,ON,,,,,,,,,,,,
8/23/2016 18:25,7.87,1.4,34,78.9,ON,,,,,,,,,,,,
8/23/2016 18:30,7.86,1.4,34,79,ON,,,,,,,,,,,,
8/23/2016 18:31,,,,,OFF,,,,,,,,,,,,
8/23/2016 18:35,7.86,0.4,34.1,79,OFF,,,,,,,,,,,,
8/23/2016 18:40,7.86,0.6,34,79,OFF,,,,,,,,,,,,
8/23/2016 18:45,7.85,0.5,33.9,78.9,OFF,,,,,,,,,,,,
8/23/2016 18:50,7.85,0.5,33.9,78.8,OFF,,,,,,,,,,,,
8/23/2016 18:55,7.85,0.5,33.8,78.7,OFF,,,,,,,,,,,,
8/23/2016 19:00,7.85,0.5,33.8,78.6,OFF,,,,,,,,,,,,
8/23/2016 19:05,7.84,0.5,33.8,78.4,OFF,,,,,,,,,,,,
8/23/2016 19:10,7.84,0.5,33.6,78.3,OFF,,,,,,,,,,,,
8/23/2016 19:15,7.84,0.5,33.6,78.2,OFF,,,,,,,,,,,,
8/23/2016 19:18,,,,,ON,,,,,,,,,,,,
8/23/2016 19:20,7.9,1.3,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 19:25,7.9,1.3,33.5,78,ON,,,,,,,,,,,,
8/23/2016 19:30,7.9,1.3,33.5,78.1,ON,,,,,,,,,,,,
8/23/2016 19:35,7.88,1.2,33.7,78.2,ON,,,,,,,,,,,,
8/23/2016 19:40,7.88,1,33.7,78.3,ON,,,,,,,,,,,,
8/23/2016 19:45,7.88,0.5,33.7,78.3,ON,,,,,,,,,,,,
8/23/2016 19:50,7.87,1.3,33.8,78.3,ON,,,,,,,,,,,,
8/23/2016 19:55,7.87,1.3,33.6,78.3,ON,,,,,,,,,,,,
8/23/2016 20:00,7.86,1.4,33.7,78.3,ON,,,,,,,,,,,,
8/23/2016 20:05,7.86,1.3,33.7,78.4,ON,,,,,,,,,,,,
8/23/2016 20:10,7.85,1.4,33.8,78.5,ON,,,,,,,,,,,,
8/23/2016 20:15,7.85,1.3,33.8,78.6,ON,,,,,,,,,,,,
8/23/2016 20:20,7.84,1.3,33.8,78.7,ON,,,,,,,,,,,,
8/23/2016 20:25,7.84,1.2,33.9,78.7,ON,,,,,,,,,,,,
8/23/2016 20:30,7.84,1.3,33.9,78.8,ON,,,,,,,,,,,,
8/23/2016 20:35,7.83,1.3,33.9,78.9,ON,,,,,,,,,,,,
8/23/2016 20:40,7.9,1.4,34,79,ON,,,,,,,,,,,,
8/23/2016 20:41,,,,,OFF,,,,,,,,,,,,
8/23/2016 20:45,7.89,0.5,34,79,OFF,,,,,,,,,,,,
8/23/2016 20:50,7.89,0.6,33.9,79,OFF,,,,,,,,,,,,
8/23/2016 20:55,7.88,0.6,33.8,78.9,OFF,,,,,,,,,,,,
8/23/2016 21:00,7.88,0.5,33.8,78.7,OFF,,,,,,,,,,,,
